 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2028  Perigee Altitude =    328.132  Apogee Altitude =   331.665  inc =   51.63
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.23E-11   1.59E-11
   Max.:          1.89E+01   2.42E-02   1.39E-04   1.40E-08   1.47E-09   7.42E-10
 ------  ------   --------   --------   --------   --------   --------   --------  
    12      13    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    13      14    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    14      15    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    15      16    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    16      17    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    17      18    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    18      19    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    19      20    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    20      21    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    21      22    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    22      23    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    23      24    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    24      25    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    25      26    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    26      27    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    27      28    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    28      29    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    29      30    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    30      31    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    31      32    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    32      33    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    33      34    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    34      35    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    35      36    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    36      37    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    37      38    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    38      39    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    39      40    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    40      41    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    41      42    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    42      43    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    43      44    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    44      45    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    45      46    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    46      47    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    47      48    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    48      49    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    49      50    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    50      51    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    51      52    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    52      53    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    53      54    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    54      55    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    55      56    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    56      57    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    57      58    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    58      59    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    59      60    1.89E+01   2.42E-02   1.04E-04   1.17E-08   1.47E-09   7.42E-10
    60      61    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    61      62    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    62      63    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    63      64    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    64      65    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    65      66    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    66      67    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    67      68    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    68      69    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    69      70    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    70      71    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
